subject_folder	channel	freq_hz	psd_uV2_per_Hz
P04	AF4	58.000000	0.000146916165249
P04	AF4	59.000000	0.000261307985056
P04	AF4	60.000000	2.20372367039e-05
P04	AF4	61.000000	4.43779790658e-05
P04	AF4	62.000000	0.000137303111842
P04	AF4	63.000000	0.000232606500504
P04	AF4	64.000000	0.000244644441409
P04	AF4	65.000000	0.000598007172812
P04	AF4	66.000000	0.000217475258978
P04	AF4	67.000000	6.684550317e-05
P04	AF4	68.000000	5.45681177755e-05
P04	AF4	69.000000	0.000168152721017
P04	AF4	70.000000	8.90055816853e-05
P04	AF4	71.000000	0.000242679539951
P04	AF4	72.000000	0.000271674158284
P04	AF4	73.000000	0.000262557994574
P04	AF4	74.000000	0.000355196360033
P04	AF4	75.000000	0.000168181373738
P04	AF4	76.000000	0.000193791711354
P04	AF4	77.000000	0.000342572893715
P04	AF4	78.000000	0.000217337918002
P04	AF4	79.000000	9.82536439551e-05
P04	AF4	80.000000	0.000199307629373
P04	Fp2	1.000000	1.07091915607
P04	Fp2	2.000000	0.180616423488
P04	Fp2	3.000000	0.00519971502945
P04	Fp2	4.000000	0.022236386314
P04	Fp2	5.000000	0.00208797701634
P04	Fp2	6.000000	0.010966476053
P04	Fp2	7.000000	2.02453938982e-05
P04	Fp2	8.000000	0.0142015749589
P04	Fp2	9.000000	0.00435666879639
P04	Fp2	10.000000	0.00902036111802
P04	Fp2	11.000000	0.0036384370178
P04	Fp2	12.000000	0.00197605951689
P04	Fp2	13.000000	0.0105748353526
P04	Fp2	14.000000	0.0120857739821
P04	Fp2	15.000000	0.00430406164378
P04	Fp2	16.000000	0.00732723204419
P04	Fp2	17.000000	0.00431247474626
P04	Fp2	18.000000	0.000654386822134
P04	Fp2	19.000000	0.000579597661272
P04	Fp2	20.000000	0.00371431163512
P04	Fp2	21.000000	0.00205815886147
P04	Fp2	22.000000	0.0282467808574
P04	Fp2	23.000000	0.0546534284949
P04	Fp2	24.000000	0.0160155445337
P04	Fp2	25.000000	0.00257409689948
P04	Fp2	26.000000	0.00321360933594
P04	Fp2	27.000000	0.00172019831371
P04	Fp2	28.000000	0.00259529822506
P04	Fp2	29.000000	0.000745532859582
P04	Fp2	30.000000	0.00252514029853
P04	Fp2	31.000000	0.0019915883895
P04	Fp2	32.000000	0.00342210824601
P04	Fp2	33.000000	0.00101913965773
P04	Fp2	34.000000	0.00033964245813
P04	Fp2	35.000000	0.000247517571552
P04	Fp2	36.000000	0.00232558068819
P04	Fp2	37.000000	0.00326731521636
P04	Fp2	38.000000	0.00330863613635
P04	Fp2	39.000000	0.00320574641228
P04	Fp2	40.000000	0.00166834588163
P04	Fp2	41.000000	0.00110391131602
P04	Fp2	42.000000	0.00261773401871
P04	Fp2	43.000000	0.00377049297094
P04	Fp2	44.000000	0.00218277145177
P04	Fp2	45.000000	0.000900746264961
P04	Fp2	46.000000	0.00112124334555
P04	Fp2	47.000000	0.00128791236784
P04	Fp2	48.000000	0.00159794522915
P04	Fp2	49.000000	0.00172497867607
P04	Fp2	50.000000	0.00214935443364
P04	Fp2	51.000000	0.000715852191206
P04	Fp2	52.000000	2.24311716011e-05
P04	Fp2	53.000000	0.000786955060903
P04	Fp2	54.000000	0.00234153401107
P04	Fp2	55.000000	0.000593025586568
P04	Fp2	56.000000	4.27212908107e-05
P04	Fp2	57.000000	6.68002212478e-06
P04	Fp2	58.000000	0.000156114285346
P04	Fp2	59.000000	1.3225296243e-05
P04	Fp2	60.000000	2.34338895098e-05
P04	Fp2	61.000000	0.000283819565084
P04	Fp2	62.000000	0.000712575856596
P04	Fp2	63.000000	0.000502389506437
P04	Fp2	64.000000	0.000656604068354
P04	Fp2	65.000000	0.000973991758656
P04	Fp2	66.000000	0.00230399798602
P04	Fp2	67.000000	0.00209640571848
P04	Fp2	68.000000	0.00086004572222
P04	Fp2	69.000000	0.000831269193441
P04	Fp2	70.000000	0.000259713910054
P04	Fp2	71.000000	0.000275031110505
P04	Fp2	72.000000	0.000554622325581
P04	Fp2	73.000000	0.000779416004661
P04	Fp2	74.000000	0.000507049553562
P04	Fp2	75.000000	0.000233123602811
P04	Fp2	76.000000	0.000360758102033
P04	Fp2	77.000000	0.00190985004883
P04	Fp2	78.000000	0.00145096937194
P04	Fp2	79.000000	9.08951988094e-05
P04	Fp2	80.000000	5.4494725191e-05
P04	Fp1	1.000000	0.848453640938
P04	Fp1	2.000000	0.131221085787
P04	Fp1	3.000000	0.00958436820656
P04	Fp1	4.000000	0.0278523750603
P04	Fp1	5.000000	0.00517561286688
P04	Fp1	6.000000	0.00855134613812
P04	Fp1	7.000000	0.00195077550597
P04	Fp1	8.000000	0.00912795867771
P04	Fp1	9.000000	0.0171027965844
P04	Fp1	10.000000	0.0116273267195
P04	Fp1	11.000000	0.00439556548372
P04	Fp1	12.000000	0.00312004890293
P04	Fp1	13.000000	0.00135442707688
P04	Fp1	14.000000	0.00502434931695
P04	Fp1	15.000000	0.00476550962776
P04	Fp1	16.000000	0.000177419322426
P04	Fp1	17.000000	8.1567086454e-05
P04	Fp1	18.000000	0.00223179883324
P04	Fp1	19.000000	0.0057306624949
P04	Fp1	20.000000	0.00823122356087
P04	Fp1	21.000000	0.00935829710215
P04	Fp1	22.000000	0.00353438593447
P04	Fp1	23.000000	0.00766242435202
P04	Fp1	24.000000	0.00183046341408
P04	Fp1	25.000000	0.00255740666762
P04	Fp1	26.000000	0.00176864210516
P04	Fp1	27.000000	0.000224412753596
P04	Fp1	28.000000	0.000169826904312
P04	Fp1	29.000000	0.00033519155113
P04	Fp1	30.000000	0.000137800700031
P04	Fp1	31.000000	0.0015680383658
P04	Fp1	32.000000	0.0022203233093
P04	Fp1	33.000000	0.00130095845088
P04	Fp1	34.000000	0.00175834749825
P04	Fp1	35.000000	0.000548185023945
P04	Fp1	36.000000	0.0018266151892
P04	Fp1	37.000000	0.00107654638123
P04	Fp1	38.000000	0.000289296003757
P04	Fp1	39.000000	0.000675397575833
P04	Fp1	40.000000	0.00107591820415
P04	Fp1	41.000000	0.00013782971655
P04	Fp1	42.000000	0.000932648428716
P04	Fp1	43.000000	0.00211090361699
P04	Fp1	44.000000	0.000756400695536
P04	Fp1	45.000000	0.000342133862432
P04	Fp1	46.000000	0.000607799447607
P04	Fp1	47.000000	0.000665196450427
P04	Fp1	48.000000	0.000439129275037
P04	Fp1	49.000000	0.00102613505442
P04	Fp1	50.000000	0.000589361297898
P04	Fp1	51.000000	0.000186332137673
P04	Fp1	52.000000	0.000157544011017
P04	Fp1	53.000000	0.000296096608508
P04	Fp1	54.000000	0.000333490170306
P04	Fp1	55.000000	0.000650313915685
P04	Fp1	56.000000	1.53333112394e-05
P04	Fp1	57.000000	6.44645206194e-06
P04	Fp1	58.000000	5.61339402338e-06
P04	Fp1	59.000000	0.000211755919736
P04	Fp1	60.000000	0.000315935176332
P04	Fp1	61.000000	0.000174967659405
P04	Fp1	62.000000	3.80400015274e-05
P04	Fp1	63.000000	1.71016308741e-05
P04	Fp1	64.000000	9.85433362075e-05
P04	Fp1	65.000000	0.000226302741794
P04	Fp1	66.000000	0.000117075796879
P04	Fp1	67.000000	0.000375315808924
P04	Fp1	68.000000	0.000764595286455
P04	Fp1	69.000000	0.0001086560369
P04	Fp1	70.000000	0.000187811543583
P04	Fp1	71.000000	9.3909457064e-06
P04	Fp1	72.000000	2.59238731815e-06
P04	Fp1	73.000000	0.000521179870702
P04	Fp1	74.000000	0.000507611082867
P04	Fp1	75.000000	0.000537150946911
P04	Fp1	76.000000	2.28456337936e-05
P04	Fp1	77.000000	0.000752471329179
P04	Fp1	78.000000	0.00146601116285
P04	Fp1	79.000000	0.00217683450319
P04	Fp1	80.000000	0.00183705624659
P04	AF3	1.000000	0.771206498146
P04	AF3	2.000000	0.110730446875
P04	AF3	3.000000	0.0145312082022
P04	AF3	4.000000	0.0241771712899
P04	AF3	5.000000	0.0073461602442
P04	AF3	6.000000	0.00544945895672
P04	AF3	7.000000	0.00202114391141
P04	AF3	8.000000	0.00327977305278
P04	AF3	9.000000	0.00678341835737
P04	AF3	10.000000	0.00829930789769
P04	AF3	11.000000	0.00579708814621
P04	AF3	12.000000	0.00192746543325
P04	AF3	13.000000	0.000203841424081
P04	AF3	14.000000	0.00362821645103
P04	AF3	15.000000	0.00124758016318
P04	AF3	16.000000	0.000664517225232
P04	AF3	17.000000	0.000241933157668
P04	AF3	18.000000	0.00492567475885
P04	AF3	19.000000	0.00943319872022
P04	AF3	20.000000	0.00814832374454
P04	AF3	21.000000	0.00881875678897
P04	AF3	22.000000	0.00423293514177
P04	AF3	23.000000	0.00456066057086
P04	AF3	24.000000	0.00131594075356
P04	AF3	25.000000	0.00207881187089
P04	AF3	26.000000	0.00220889993943
P04	AF3	27.000000	0.00035040450166
P04	AF3	28.000000	0.00125496624969
P04	AF3	29.000000	0.000956419331487
P04	AF3	30.000000	0.000118403600936
P04	AF3	31.000000	0.000765868287999
P04	AF3	32.000000	0.000594715646002
P04	AF3	33.000000	0.00120011158288
P04	AF3	34.000000	0.000312915595714
P04	AF3	35.000000	3.37482124451e-05
P04	AF3	36.000000	7.38601302146e-05
P04	AF3	37.000000	3.66671315533e-06
P04	AF3	38.000000	0.00229762122035
P04	AF3	39.000000	0.0023361411877
P04	AF3	40.000000	0.000490736798383
P04	AF3	41.000000	0.000626321474556
P04	AF3	42.000000	0.000181889816304
P04	AF3	43.000000	0.00185671972577
P04	AF3	44.000000	0.00161625701003
P04	AF3	45.000000	0.000649316236377
P04	AF3	46.000000	0.000315437529935
P04	AF3	47.000000	0.000342923274729
P04	AF3	48.000000	0.00226272479631
P04	AF3	49.000000	0.000873649783898
P04	AF3	50.000000	0.000155985238962
P04	AF3	51.000000	0.000182190109626
P04	AF3	52.000000	0.000597452744842
P04	AF3	53.000000	0.000365069892723
P04	AF3	54.000000	0.0010947532719
P04	AF3	55.000000	0.00120135885663
P04	AF3	56.000000	0.000140556367114
P04	AF3	57.000000	6.85712802806e-05
P04	AF3	58.000000	0.000783409690484
P04	AF3	59.000000	0.00149630731903
P04	AF3	60.000000	0.000420075695729
P04	AF3	61.000000	3.36070957019e-06
P04	AF3	62.000000	5.63517678529e-05
P04	AF3	63.000000	0.000547331757843
P04	AF3	64.000000	0.000415853661252
P04	AF3	65.000000	3.43872343365e-05
P04	AF3	66.000000	5.49469186808e-05
P04	AF3	67.000000	8.33617377793e-05
P04	AF3	68.000000	0.000145499405335
P04	AF3	69.000000	0.000120272350614
P04	AF3	70.000000	0.000175999448402
P04	AF3	71.000000	0.000832082587294
P04	AF3	72.000000	0.00100438040681
P04	AF3	73.000000	9.21494793147e-05
P04	AF3	74.000000	0.0005350051797
P04	AF3	75.000000	0.000976960756816
P04	AF3	76.000000	0.000582038483117
P04	AF3	77.000000	0.000852722616401
P04	AF3	78.000000	0.000466685392894
P04	AF3	79.000000	8.74281759025e-05
P04	AF3	80.000000	0.000357408134732
P04	FC2	1.000000	0.167959839106
P04	FC2	2.000000	0.0306146796793
P04	FC2	3.000000	0.00319597753696
P04	FC2	4.000000	0.000833888305351
P04	FC2	5.000000	0.01291333884
P04	FC2	6.000000	0.00207038223743
P04	FC2	7.000000	0.000696553615853
P04	FC2	8.000000	0.00230265012942
P04	FC2	9.000000	0.000364794337656
P04	FC2	10.000000	0.0020220822189
P04	FC2	11.000000	0.000637002463918
P04	FC2	12.000000	0.000397062802222
P04	FC2	13.000000	0.00094277318567
P04	FC2	14.000000	0.00155221135356
P04	FC2	15.000000	0.00108350173105
P04	FC2	16.000000	0.00069012347376
P04	FC2	17.000000	0.000355131342076
P04	FC2	18.000000	0.000277600600384
P04	FC2	19.000000	0.000195068321773
P04	FC2	20.000000	0.000770284852479
P04	FC2	21.000000	9.23826155486e-05
P04	FC2	22.000000	0.000698061136063
P04	FC2	23.000000	0.000661051366478
P04	FC2	24.000000	0.00101264205296
P04	FC2	25.000000	0.00109392602462
P04	FC2	26.000000	0.00376838259399
P04	FC2	27.000000	0.000906494678929
P04	FC2	28.000000	0.000403947400628
P04	FC2	29.000000	0.000341157166986
P04	FC2	30.000000	0.000304439832689
P04	FC2	31.000000	0.000927473884076
P04	FC2	32.000000	5.67256538488e-05
P04	FC2	33.000000	0.000472490326501
P04	FC2	34.000000	0.000261212728219
P04	FC2	35.000000	0.000236181353102
P04	FC2	36.000000	0.000349358742824
P04	FC2	37.000000	0.000319105369272
P04	FC2	38.000000	0.000290396012133
P04	FC2	39.000000	0.00019741608412
P04	FC2	40.000000	8.16152751213e-05
P04	FC2	41.000000	0.000322841719026
P04	FC2	42.000000	0.000238742082729
P04	FC2	43.000000	1.89354414033e-05
P04	FC2	44.000000	0.000395590992412
P04	FC2	45.000000	0.000594984041527
P04	FC2	46.000000	0.000373425020371
P04	FC2	47.000000	0.000296618789434
P04	FC2	48.000000	0.000265479990048
P04	FC2	49.000000	0.000200068650884
P04	FC2	50.000000	0.000538140418939
P04	FC2	51.000000	0.00100165151525
P04	FC2	52.000000	0.000493948056828
P04	FC2	53.000000	0.000220415618969
P04	FC2	54.000000	0.000128050378407
P04	FC2	55.000000	0.000241563495365
P04	FC2	56.000000	1.70328312379e-05
P04	FC2	57.000000	0.000277170212939
P04	FC2	58.000000	0.00013194255007
P04	FC2	59.000000	2.02051323868e-05
P04	FC2	60.000000	0.000110937195132
P04	FC2	61.000000	0.000195089087356
P04	FC2	62.000000	0.000286655442324
P04	FC2	63.000000	0.000188880600035
P04	FC2	64.000000	8.14522863948e-05
P04	FC2	65.000000	0.00011507418094
P04	FC2	66.000000	0.000194462380023
P04	FC2	67.000000	7.17632792657e-05
P04	FC2	68.000000	4.76064269606e-05
P04	FC2	69.000000	0.000203414718271
P04	FC2	70.000000	4.20194010076e-05
P04	FC2	71.000000	4.44307224825e-05
P04	FC2	72.000000	5.39515349374e-05
P04	FC2	73.000000	5.96729041717e-05
P04	FC2	74.000000	5.66407725273e-05
P04	FC2	75.000000	0.000238031003391
P04	FC2	76.000000	0.000265494047198
P04	FC2	77.000000	0.000142999953823
P04	FC2	78.000000	5.64455476706e-05
P04	FC2	79.000000	0.00011964298028
P04	FC2	80.000000	0.000111404850031
P04	Cz	1.000000	0.0125244297087
P04	Cz	2.000000	0.000951759517193
P04	Cz	3.000000	0.00106722151395
P04	Cz	4.000000	0.00166239333339
P04	Cz	5.000000	0.00545305479318
P04	Cz	6.000000	0.00487015815452
P04	Cz	7.000000	0.00286309910007
P04	Cz	8.000000	0.00135370867793
P04	Cz	9.000000	0.000914494739845
P04	Cz	10.000000	0.000123560792417
P04	Cz	11.000000	0.00142098474316
P04	Cz	12.000000	0.00041379922186
P04	Cz	13.000000	0.000457631453173
P04	Cz	14.000000	0.000165198463947
P04	Cz	15.000000	7.14866473572e-05
P04	Cz	16.000000	9.46805957938e-05
P04	Cz	17.000000	4.83745716338e-05
P04	Cz	18.000000	0.000213113482459
P04	Cz	19.000000	3.00821575365e-05
P04	Cz	20.000000	0.000637518009171
P04	Cz	21.000000	0.00142274668906
P04	Cz	22.000000	0.000241929737967
P04	Cz	23.000000	0.000666476786137
P04	Cz	24.000000	9.09754526219e-05
P04	Cz	25.000000	2.19684898184e-05
P04	Cz	26.000000	1.04444734461e-05
P04	Cz	27.000000	3.23733474943e-05
P04	Cz	28.000000	0.000247183983447
P04	Cz	29.000000	0.0003467288916
P04	Cz	30.000000	0.000103037396912
P04	Cz	31.000000	2.98590566672e-05
P04	Cz	32.000000	6.07226465945e-05
P04	Cz	33.000000	0.000424685917096
P04	Cz	34.000000	0.000731061794795
P04	Cz	35.000000	0.000256820581853
P04	Cz	36.000000	0.000108990010631
P04	Cz	37.000000	0.000266132905381
P04	Cz	38.000000	0.000114001508337
P04	Cz	39.000000	0.000221008842345
P04	Cz	40.000000	0.000329079543008
P04	Cz	41.000000	7.58804890211e-05
P04	Cz	42.000000	9.56915828283e-05
P04	Cz	43.000000	0.000127415158204
P04	Cz	44.000000	2.20806014113e-05
P04	Cz	45.000000	0.00012964392954
P04	Cz	46.000000	0.000276823877357
P04	Cz	47.000000	4.65756347694e-05
P04	Cz	48.000000	4.47089914815e-05
P04	Cz	49.000000	8.43027810333e-05
P04	Cz	50.000000	0.000111858855234
P04	Cz	51.000000	0.000263116206042
P04	Cz	52.000000	0.000310409261147
P04	Cz	53.000000	0.000175432331162
P04	Cz	54.000000	5.77487408009e-05
P04	Cz	55.000000	1.94628773897e-05
P04	Cz	56.000000	2.16191547224e-05
P04	Cz	57.000000	4.0940951294e-05
P04	Cz	58.000000	7.65966397012e-05
P04	Cz	59.000000	4.64494114567e-05
P04	Cz	60.000000	6.36548747934e-06
P04	Cz	61.000000	5.96039899392e-05
P04	Cz	62.000000	4.05588616559e-05
P04	Cz	63.000000	0.000117217314255
P04	Cz	64.000000	6.74484472256e-05
P04	Cz	65.000000	1.42624621731e-05
P04	Cz	66.000000	5.47365452803e-05
P04	Cz	67.000000	3.71710411855e-05
P04	Cz	68.000000	1.47086757352e-05
P04	Cz	69.000000	9.62258945947e-06
P04	Cz	70.000000	2.5763612939e-05
P04	Cz	71.000000	0.000179944312549
P04	Cz	72.000000	0.000314532546327
P04	Cz	73.000000	7.55880901124e-05
P04	Cz	74.000000	3.49408073816e-05
P04	Cz	75.000000	6.06529138167e-05
P04	Cz	76.000000	2.27530963457e-05
P04	Cz	77.000000	1.46683223647e-05
P04	Cz	78.000000	6.12480562268e-06
P04	Cz	79.000000	1.52905267896e-05
P04	Cz	80.000000	1.94723124878e-05
P04	CP2	1.000000	0.286348164082
P04	CP2	2.000000	0.0365291647613
P04	CP2	3.000000	0.00365718011744
P04	CP2	4.000000	0.000309746828862
P04	CP2	5.000000	0.00230286736041
P04	CP2	6.000000	0.00266486103646
P04	CP2	7.000000	0.000415511982283
P04	CP2	8.000000	0.00185543368571
P04	CP2	9.000000	0.00505589926615
P04	CP2	10.000000	0.00308277038857
P04	CP2	11.000000	0.00120866496582
P04	CP2	12.000000	0.00101726327557
P04	CP2	13.000000	4.55378212791e-05
P04	CP2	14.000000	0.000692992238328
P04	CP2	15.000000	0.000332140392857
P04	CP2	16.000000	0.000400612974772
P04	CP2	17.000000	0.000175559442141
P04	CP2	18.000000	0.000711478060111
P04	CP2	19.000000	0.000700844684616
P04	CP2	20.000000	0.000702981604263
P04	CP2	21.000000	0.00348542560823
P04	CP2	22.000000	0.00282271276228
P04	CP2	23.000000	0.00169141660444
P04	CP2	24.000000	6.54693940305e-05
P04	CP2	25.000000	5.85502712056e-05
P04	CP2	26.000000	0.000177177556907
P04	CP2	27.000000	0.00108381232712
P04	CP2	28.000000	0.000549764721654
P04	CP2	29.000000	0.000406554056099
P04	CP2	30.000000	0.000318276986945
P04	CP2	31.000000	0.000211911727092
P04	CP2	32.000000	4.15960494138e-05
P04	CP2	33.000000	0.000230876961723
P04	CP2	34.000000	0.000149106912431
P04	CP2	35.000000	0.000145350975799
P04	CP2	36.000000	0.000230178484344
P04	CP2	37.000000	0.000118644122267
P04	CP2	38.000000	4.80299750052e-05
P04	CP2	39.000000	0.000108296459075
P04	CP2	40.000000	0.000387344276533
P04	CP2	41.000000	6.80061930325e-05
P04	CP2	42.000000	0.000189362923265
P04	CP2	43.000000	0.000307413458358
P04	CP2	44.000000	0.00023609524942
P04	CP2	45.000000	0.000241642686888
P04	CP2	46.000000	0.000137590352097
P04	CP2	47.000000	2.00331633096e-05
P04	CP2	48.000000	1.42797562148e-05
P04	CP2	49.000000	9.26419816096e-05
P04	CP2	50.000000	0.000363344734069
P04	CP2	51.000000	0.000490626960527
P04	CP2	52.000000	0.000153682325617
P04	CP2	53.000000	6.11385185039e-05
P04	CP2	54.000000	0.000168265207321
P04	CP2	55.000000	2.68326948571e-05
P04	CP2	56.000000	1.2688951756e-05
P04	CP2	57.000000	8.65194670041e-06
P04	CP2	58.000000	0.000127683219034
P04	CP2	59.000000	0.000176595713128
P04	CP2	60.000000	0.000137923154398
P04	CP2	61.000000	0.000177955516847
P04	CP2	62.000000	7.59681279305e-05
P04	CP2	63.000000	0.000272949459031
P04	CP2	64.000000	0.000436619913671
P04	CP2	65.000000	9.74287904683e-05
P04	CP2	66.000000	1.69283939613e-05
P04	CP2	67.000000	2.22958606173e-05
P04	CP2	68.000000	4.09271415265e-05
P04	CP2	69.000000	1.95857955987e-05
P04	CP2	70.000000	0.000146775724716
P04	CP2	71.000000	7.32703992981e-05
P04	CP2	72.000000	0.000145397585584
P04	CP2	73.000000	0.000106409475848
P04	CP2	74.000000	1.94029034901e-05
P04	CP2	75.000000	2.14469346247e-05
P04	CP2	76.000000	8.09917182778e-05
P04	CP2	77.000000	6.51009395369e-05
P04	CP2	78.000000	4.00339813496e-05
P04	CP2	79.000000	5.46012743143e-05
P04	CP2	80.000000	4.94161440656e-06
P04	PO3	1.000000	0.382202714682
P04	PO3	2.000000	0.0368110761046
P04	PO3	3.000000	0.00357600022107
P04	PO3	4.000000	0.000676045601722
P04	PO3	5.000000	0.00276429066435
P04	PO3	6.000000	0.00595189537853
P04	PO3	7.000000	0.00205571367405
P04	PO3	8.000000	0.000296027923469
P04	PO3	9.000000	0.00283668586053
P04	PO3	10.000000	0.00271362112835
P04	PO3	11.000000	0.000460144452518
P04	PO3	12.000000	0.000428612052929
P04	PO3	13.000000	0.000211562088225
P04	PO3	14.000000	0.000771855178755
P04	PO3	15.000000	0.000320994382491
P04	PO3	16.000000	0.00102245248854
P04	PO3	17.000000	0.000527925789356
P04	PO3	18.000000	0.00126402243041
P04	PO3	19.000000	0.00214190129191
P04	PO3	20.000000	0.00142123561818
P04	PO3	21.000000	0.00192115525715
P04	PO3	22.000000	0.0018067646306
P04	PO3	23.000000	0.000616100616753
P04	PO3	24.000000	0.000647985783871
P04	PO3	25.000000	0.0010003009811
P04	PO3	26.000000	0.000403029553127
P04	PO3	27.000000	0.000205638221814
P04	PO3	28.000000	0.000135205787956
P04	PO3	29.000000	0.00026660162257
P04	PO3	30.000000	0.000121388518892
P04	PO3	31.000000	0.000435681053204
P04	PO3	32.000000	0.0010525098769
P04	PO3	33.000000	0.000732662039809
P04	PO3	34.000000	0.000395814568037
P04	PO3	35.000000	0.000217079927097
P04	PO3	36.000000	0.000212181068491
P04	PO3	37.000000	7.56603694754e-05
P04	PO3	38.000000	0.000374295283109
P04	PO3	39.000000	0.000171434570802
P04	PO3	40.000000	1.17637182484e-05
P04	PO3	41.000000	9.49346722336e-05
P04	PO3	42.000000	0.000248181808274
P04	PO3	43.000000	0.000381688063499
P04	PO3	44.000000	0.000355405180017
P04	PO3	45.000000	0.000234261940932
P04	PO3	46.000000	5.26738731423e-05
P04	PO3	47.000000	8.31150900922e-05
P04	PO3	48.000000	3.68848413927e-05
P04	PO3	49.000000	4.12745321228e-05
P04	PO3	50.000000	4.83901276311e-05
P04	PO3	51.000000	0.000212008773815
P04	PO3	52.000000	0.000141734417411
P04	PO3	53.000000	8.83996472112e-05
P04	PO3	54.000000	7.09299565642e-05
P04	PO3	55.000000	8.07186297607e-05
P04	PO3	56.000000	4.06290964747e-05
P04	PO3	57.000000	3.91933599531e-06
P04	PO3	58.000000	1.95991083274e-06
P04	PO3	59.000000	7.08629813744e-05
P04	PO3	60.000000	0.000435604684753
P04	PO3	61.000000	0.000546259339899
P04	PO3	62.000000	0.000152759399498
P04	PO3	63.000000	5.66593598705e-06
P04	PO3	64.000000	0.000254028098425
P04	PO3	65.000000	0.000332447700202
P04	PO3	66.000000	0.000108234926302
P04	PO3	67.000000	1.08232870843e-05
P04	PO3	68.000000	5.58483679924e-06
P04	PO3	69.000000	3.12687416226e-06
P04	PO3	70.000000	9.45362990024e-05
P04	PO3	71.000000	0.000135235313792
P04	PO3	72.000000	9.40233367146e-05
P04	PO3	73.000000	4.30773216067e-05
P04	PO3	74.000000	2.03350755328e-05
P04	PO3	75.000000	2.68363983196e-05
P04	PO3	76.000000	9.16044155019e-05
P04	PO3	77.000000	8.07470205473e-05
P04	PO3	78.000000	0.000176979709067
P04	PO3	79.000000	0.000104807986645
P04	PO3	80.000000	4.71375933557e-05
P04	O1	1.000000	0.411828666925
P04	O1	2.000000	0.0538879036903
P04	O1	3.000000	0.00399562856182
P04	O1	4.000000	0.000330703536747
